clip_id,session_id,driver,lap,filename,label,annotator,notes
2023-bahrain-r-ZHO-163627,2023-bahrain-r,ZHO,55,2023-bahrain-r-ZHO-163627.mp3,Stressed,,2023-03-05T16:36:36.884Z
2023-bahrain-r-ALO-163945,2023-bahrain-r,ALO,57,2023-bahrain-r-ALO-163945.mp3,Stressed,,2023-03-05T16:40:31.629Z
2023-bahrain-r-SAR-164323,2023-bahrain-r,SAR,56,2023-bahrain-r-SAR-164323.mp3,Calm,,2023-03-05T16:42:52.674Z
2023-bahrain-r-ALO-164341,2023-bahrain-r,ALO,57,2023-bahrain-r-ALO-164341.mp3,Calm,,2023-03-05T16:42:52.674Z
2023-bahrain-r-RUS-164410,2023-bahrain-r,RUS,57,2023-bahrain-r-RUS-164410.mp3,Stressed,,2023-03-05T16:42:52.674Z
2023-bahrain-r-ALB-164612,2023-bahrain-r,ALB,57,2023-bahrain-r-ALB-164612.mp3,Calm,,2023-03-05T16:42:52.674Z
2023-bahrain-r-TSU-164722,2023-bahrain-r,TSU,57,2023-bahrain-r-TSU-164722.mp3,Tired,,2023-03-05T16:42:52.674Z
2023-bahrain-r-PER-164706,2023-bahrain-r,PER,57,2023-bahrain-r-PER-164706.mp3,Calm,,2023-03-05T16:42:52.674Z
2023-bahrain-r-DEV-164854,2023-bahrain-r,DEV,56,2023-bahrain-r-DEV-164854.mp3,Stressed,,2023-03-05T16:42:52.674Z
2023-bahrain-r-GAS-164848,2023-bahrain-r,GAS,57,2023-bahrain-r-GAS-164848.mp3,Calm,,2023-03-05T16:42:52.674Z
2023-bahrain-r-HUL-165025,2023-bahrain-r,HUL,56,2023-bahrain-r-HUL-165025.mp3,Tired,,2023-03-05T16:42:52.674Z
2023-bahrain-r-MAG-165155,2023-bahrain-r,MAG,56,2023-bahrain-r-MAG-165155.mp3,Stressed,,2023-03-05T16:42:52.674Z
2023-bahrain-r-BOT-165208,2023-bahrain-r,BOT,57,2023-bahrain-r-BOT-165208.mp3,Stressed,,2023-03-05T16:42:52.674Z
2023-monaco-r-STR-131050,2023-monaco-r,STR,,2023-monaco-r-STR-131050.mp3,Calm,,2023-05-28T12:11:31.5357588Z
2023-monaco-r-ALO-162158,2023-monaco-r,ALO,,2023-monaco-r-ALO-162158.mp3,Calm,,2023-05-28T12:11:34.278Z
2023-monaco-r-HUL-131123,2023-monaco-r,HUL,,2023-monaco-r-HUL-131123.mp3,Calm,,2023-05-28T12:11:34.278Z
2023-monaco-r-DEV-131146,2023-monaco-r,DEV,,2023-monaco-r-DEV-131146.mp3,Stressed,,2023-05-28T12:12:06.4155543Z
2023-monaco-r-OCO-131250,2023-monaco-r,OCO,,2023-monaco-r-OCO-131250.mp3,Tired,,2023-05-28T12:13:14.573Z
2023-monaco-r-ZHO-131311,2023-monaco-r,ZHO,,2023-monaco-r-ZHO-131311.mp3,Calm,,2023-05-28T12:13:47.385Z
2023-monaco-r-MAG-131403,2023-monaco-r,MAG,,2023-monaco-r-MAG-131403.mp3,Stressed,,2023-05-28T12:14:21.056Z
2023-monaco-r-RUS-131429,2023-monaco-r,RUS,,2023-monaco-r-RUS-131429.mp3,Calm,,2023-05-28T12:14:54.869Z
2023-monaco-r-ZHO-131505,2023-monaco-r,ZHO,,2023-monaco-r-ZHO-131505.mp3,Calm,,2023-05-28T12:15:29.977Z
2023-monaco-r-DEV-131611,2023-monaco-r,DEV,,2023-monaco-r-DEV-131611.mp3,Stressed,,2023-05-28T12:16:35.5763944Z
2023-monaco-r-HAM-131856,2023-monaco-r,HAM,,2023-monaco-r-HAM-131856.mp3,Tired,,2023-05-28T12:19:21.7553866Z
2023-monaco-r-ALB-132029,2023-monaco-r,ALB,,2023-monaco-r-ALB-132029.mp3,Calm,,2023-05-28T12:21:03.049Z
2023-monaco-r-NOR-135757,2023-monaco-r,NOR,,2023-monaco-r-NOR-135757.mp3,Tired,,2023-05-28T12:58:37.618Z
2023-monaco-r-SAR-135847,2023-monaco-r,SAR,,2023-monaco-r-SAR-135847.mp3,Tired,,2023-05-28T12:59:12.321Z
2023-monaco-r-OCO-140124,2023-monaco-r,OCO,,2023-monaco-r-OCO-140124.mp3,Tired,,2023-05-28T13:01:57.787Z
2023-monaco-r-ALO-140132,2023-monaco-r,ALO,,2023-monaco-r-ALO-140132.mp3,Calm,,2023-05-28T13:01:57.8247739Z
2023-monaco-r-STR-140140,2023-monaco-r,STR,,2023-monaco-r-STR-140140.mp3,,,2023-05-28T13:01:58.006Z
2023-monaco-r-PIA-140140,2023-monaco-r,PIA,,2023-monaco-r-PIA-140140.mp3,Calm,,2023-05-28T13:01:58.052Z
2023-monaco-r-STR-140143,2023-monaco-r,STR,,2023-monaco-r-STR-140143.mp3,Calm,,2023-05-28T13:01:58.193Z
2023-monaco-r-ZHO-140206,2023-monaco-r,ZHO,,2023-monaco-r-ZHO-140206.mp3,Stressed,,2023-05-28T13:02:32.864Z
2023-monaco-r-OCO-140500,2023-monaco-r,OCO,2,2023-monaco-r-OCO-140500.mp3,Stressed,,2023-05-28T13:05:18.658Z
2023-monaco-r-SAI-140528,2023-monaco-r,SAI,3,2023-monaco-r-SAI-140528.mp3,Calm,,2023-05-28T13:05:53.423Z
2023-monaco-r-RUS-140705,2023-monaco-r,RUS,4,2023-monaco-r-RUS-140705.mp3,Tired,,2023-05-28T13:07:33.703Z
2023-monaco-r-RUS-140721,2023-monaco-r,RUS,4,2023-monaco-r-RUS-140721.mp3,Calm,,2023-05-28T13:07:33.703Z
2023-monaco-r-STR-140729,2023-monaco-r,STR,4,2023-monaco-r-STR-140729.mp3,Stressed,,2023-05-28T13:08:08.827Z
2023-monaco-r-SAR-140808,2023-monaco-r,SAR,4,2023-monaco-r-SAR-140808.mp3,Stressed,,2023-05-28T13:08:40.5458213Z
2023-monaco-r-SAI-140922,2023-monaco-r,SAI,5,2023-monaco-r-SAI-140922.mp3,Tired,,2023-05-28T13:09:49.122Z
2023-monaco-r-HUL-140924,2023-monaco-r,HUL,5,2023-monaco-r-HUL-140924.mp3,Stressed,,2023-05-28T13:09:49.122Z
2023-monaco-r-HUL-140932,2023-monaco-r,HUL,5,2023-monaco-r-HUL-140932.mp3,Calm,,2023-05-28T13:09:49.122Z
2023-monaco-r-HUL-140938,2023-monaco-r,HUL,5,2023-monaco-r-HUL-140938.mp3,Tired,,2023-05-28T13:09:49.122Z
2023-monaco-r-ALO-140939,2023-monaco-r,ALO,6,2023-monaco-r-ALO-140939.mp3,Calm,,2023-05-28T13:09:49.122Z
2023-monaco-r-ALO-140946,2023-monaco-r,ALO,6,2023-monaco-r-ALO-140946.mp3,Tired,,2023-05-28T13:09:49.122Z
2023-monaco-r-SAI-140947,2023-monaco-r,SAI,6,2023-monaco-r-SAI-140947.mp3,Calm,,2023-05-28T13:10:24.231Z
2023-monaco-r-SAI-141028,2023-monaco-r,SAI,6,2023-monaco-r-SAI-141028.mp3,Stressed,,2023-05-28T13:10:56.652Z
2023-monaco-r-MAG-141100,2023-monaco-r,MAG,7,2023-monaco-r-MAG-141100.mp3,Calm,,2023-05-28T13:11:30.464Z
2023-monaco-r-SAI-141135,2023-monaco-r,SAI,7,2023-monaco-r-SAI-141135.mp3,Tired,,2023-05-28T13:12:04.479Z
2023-monaco-r-DEV-141211,2023-monaco-r,DEV,8,2023-monaco-r-DEV-141211.mp3,Stressed,,2023-05-28T13:12:39.572Z
2023-monaco-r-RUS-141303,2023-monaco-r,RUS,8,2023-monaco-r-RUS-141303.mp3,Stressed,,2023-05-28T13:13:11.728Z
2023-monaco-r-ALO-141532,2023-monaco-r,ALO,10,2023-monaco-r-ALO-141532.mp3,Calm,,2023-05-28T13:16:00.194Z
2023-monaco-r-HUL-141639,2023-monaco-r,HUL,11,2023-monaco-r-HUL-141639.mp3,Tired,,2023-05-28T13:17:05.396Z
2023-monaco-r-SAI-141658,2023-monaco-r,SAI,11,2023-monaco-r-SAI-141658.mp3,Tired,,2023-05-28T13:17:40.489Z
2023-monaco-r-SAR-141705,2023-monaco-r,SAR,11,2023-monaco-r-SAR-141705.mp3,Calm,,2023-05-28T13:17:40.489Z
2023-monaco-r-SAI-141745,2023-monaco-r,SAI,12,2023-monaco-r-SAI-141745.mp3,Tired,,2023-05-28T13:18:13.2274973Z
2023-monaco-r-GAS-141751,2023-monaco-r,GAS,12,2023-monaco-r-GAS-141751.mp3,Tired,,2023-05-28T13:18:15.598Z
2023-monaco-r-PER-141814,2023-monaco-r,PER,12,2023-monaco-r-PER-141814.mp3,Tired,,2023-05-28T13:18:47.55Z
2023-monaco-r-OCO-141835,2023-monaco-r,OCO,12,2023-monaco-r-OCO-141835.mp3,Tired,,2023-05-28T13:18:47.691Z
2023-monaco-r-GAS-141839,2023-monaco-r,GAS,13,2023-monaco-r-GAS-141839.mp3,Stressed,,2023-05-28T13:19:21.581Z
2023-monaco-r-SAI-141844,2023-monaco-r,SAI,13,2023-monaco-r-SAI-141844.mp3,Stressed,,2023-05-28T13:19:22.19Z
2023-monaco-r-GAS-141854,2023-monaco-r,GAS,13,2023-monaco-r-GAS-141854.mp3,Stressed,,2023-05-28T13:19:22.456Z
2023-monaco-r-BOT-141921,2023-monaco-r,BOT,13,2023-monaco-r-BOT-141921.mp3,Stressed,,2023-05-28T13:19:56.252Z
2023-monaco-r-ALO-141936,2023-monaco-r,ALO,13,2023-monaco-r-ALO-141936.mp3,Stressed,,2023-05-28T13:19:56.455Z
2023-monaco-r-ALO-141946,2023-monaco-r,ALO,14,2023-monaco-r-ALO-141946.mp3,Stressed,,2023-05-28T13:20:30.986Z
2023-monaco-r-ALO-142019,2023-monaco-r,ALO,14,2023-monaco-r-ALO-142019.mp3,Calm,,2023-05-28T13:20:30.986Z
2023-monaco-r-ZHO-142133,2023-monaco-r,ZHO,14,2023-monaco-r-ZHO-142133.mp3,Calm,,2023-05-28T13:21:37.813Z
2023-monaco-r-OCO-142144,2023-monaco-r,OCO,15,2023-monaco-r-OCO-142144.mp3,Stressed,,2023-05-28T13:22:11.6346787Z
2023-monaco-r-HUL-142210,2023-monaco-r,HUL,15,2023-monaco-r-HUL-142210.mp3,Stressed,,2023-05-28T13:22:46.39Z
2023-monaco-r-ZHO-142254,2023-monaco-r,ZHO,15,2023-monaco-r-ZHO-142254.mp3,Calm,,2023-05-28T13:23:19.374Z
2023-monaco-r-RUS-142323,2023-monaco-r,RUS,16,2023-monaco-r-RUS-142323.mp3,Tired,,2023-05-28T13:23:53.029Z
2023-monaco-r-RUS-142501,2023-monaco-r,RUS,17,2023-monaco-r-RUS-142501.mp3,Tired,,2023-05-28T13:25:33.543Z
2023-monaco-r-SAI-142503,2023-monaco-r,SAI,18,2023-monaco-r-SAI-142503.mp3,Stressed,,2023-05-28T13:25:33.8738717Z
2023-monaco-r-SAI-142511,2023-monaco-r,SAI,18,2023-monaco-r-SAI-142511.mp3,Calm,,2023-05-28T13:25:34.184Z
2023-monaco-r-SAI-142518,2023-monaco-r,SAI,18,2023-monaco-r-SAI-142518.mp3,Tired,,2023-05-28T13:25:34.309Z
2023-monaco-r-RUS-142519,2023-monaco-r,RUS,17,2023-monaco-r-RUS-142519.mp3,Calm,,2023-05-28T13:25:34.527Z
2023-monaco-r-RUS-142524,2023-monaco-r,RUS,17,2023-monaco-r-RUS-142524.mp3,Calm,,2023-05-28T13:25:34.793Z
2023-monaco-r-RUS-142531,2023-monaco-r,RUS,18,2023-monaco-r-RUS-142531.mp3,Calm,,2023-05-28T13:26:09.371Z
2023-monaco-r-HUL-142600,2023-monaco-r,HUL,18,2023-monaco-r-HUL-142600.mp3,Tired,,2023-05-28T13:26:09.527Z
2023-monaco-r-HUL-142604,2023-monaco-r,HUL,18,2023-monaco-r-HUL-142604.mp3,Calm,,2023-05-28T13:26:43.3893497Z
2023-monaco-r-LEC-142705,2023-monaco-r,LEC,19,2023-monaco-r-LEC-142705.mp3,Calm,,2023-05-28T13:27:17.26Z
2023-monaco-r-DEV-142812,2023-monaco-r,DEV,19,2023-monaco-r-DEV-142812.mp3,Stressed,,2023-05-28T13:28:24.134Z
2023-monaco-r-GAS-142835,2023-monaco-r,GAS,20,2023-monaco-r-GAS-142835.mp3,Calm,,2023-05-28T13:28:58.024Z
2023-monaco-r-HUL-142902,2023-monaco-r,HUL,20,2023-monaco-r-HUL-142902.mp3,Calm,,2023-05-28T13:29:32.461Z
2023-monaco-r-SAI-142859,2023-monaco-r,SAI,21,2023-monaco-r-SAI-142859.mp3,Calm,,2023-05-28T13:29:32.461Z
2023-monaco-r-OCO-142947,2023-monaco-r,OCO,21,2023-monaco-r-OCO-142947.mp3,Stressed,,2023-05-28T13:30:07.538Z
2023-monaco-r-MAG-142951,2023-monaco-r,MAG,21,2023-monaco-r-MAG-142951.mp3,Stressed,,2023-05-28T13:30:07.538Z
2023-monaco-r-MAG-142956,2023-monaco-r,MAG,21,2023-monaco-r-MAG-142956.mp3,Calm,,2023-05-28T13:30:07.538Z
2023-monaco-r-RUS-143109,2023-monaco-r,RUS,22,2023-monaco-r-RUS-143109.mp3,Tired,,2023-05-28T13:31:47.833Z
2023-monaco-r-SAI-143218,2023-monaco-r,SAI,23,2023-monaco-r-SAI-143218.mp3,Calm,,2023-05-28T13:32:53.673879Z
2023-monaco-r-BOT-143248,2023-monaco-r,BOT,23,2023-monaco-r-BOT-143248.mp3,Calm,,2023-05-28T13:32:54.035Z
2023-monaco-r-NOR-143359,2023-monaco-r,NOR,24,2023-monaco-r-NOR-143359.mp3,Calm,,2023-05-28T13:34:34.065Z
2023-monaco-r-SAI-143443,2023-monaco-r,SAI,25,2023-monaco-r-SAI-143443.mp3,Calm,,2023-05-28T13:35:08.439Z
2023-monaco-r-SAI-143455,2023-monaco-r,SAI,25,2023-monaco-r-SAI-143455.mp3,Tired,,2023-05-28T13:35:08.439Z
2023-monaco-r-NOR-143530,2023-monaco-r,NOR,25,2023-monaco-r-NOR-143530.mp3,Tired,,2023-05-28T13:35:43.548Z
2023-monaco-r-RUS-143614,2023-monaco-r,RUS,26,2023-monaco-r-RUS-143614.mp3,Calm,,2023-05-28T13:36:49.234Z
2023-monaco-r-SAI-143629,2023-monaco-r,SAI,26,2023-monaco-r-SAI-143629.mp3,Calm,,2023-05-28T13:36:49.359Z
2023-monaco-r-HAM-143657,2023-monaco-r,HAM,27,2023-monaco-r-HAM-143657.mp3,Calm,,2023-05-28T13:37:23.796Z
2023-monaco-r-PER-143714,2023-monaco-r,PER,26,2023-monaco-r-PER-143714.mp3,Tired,,2023-05-28T13:37:23.796Z
2023-monaco-r-NOR-143705,2023-monaco-r,NOR,26,2023-monaco-r-NOR-143705.mp3,Tired,,2023-05-28T13:37:23.999Z
2023-monaco-r-SAI-143757,2023-monaco-r,SAI,28,2023-monaco-r-SAI-143757.mp3,Tired,,2023-05-28T13:38:30.764Z
2023-monaco-r-VER-143857,2023-monaco-r,VER,29,2023-monaco-r-VER-143857.mp3,Stressed,,2023-05-28T13:39:39.215Z
2023-monaco-r-NOR-143927,2023-monaco-r,NOR,28,2023-monaco-r-NOR-143927.mp3,Tired,,2023-05-28T13:40:11.949Z
2023-monaco-r-VER-143941,2023-monaco-r,VER,29,2023-monaco-r-VER-143941.mp3,Stressed,,2023-05-28T13:40:12.184Z
2023-monaco-r-OCO-144015,2023-monaco-r,OCO,29,2023-monaco-r-OCO-144015.mp3,Stressed,,2023-05-28T13:40:46.324Z
2023-monaco-r-HUL-144032,2023-monaco-r,HUL,29,2023-monaco-r-HUL-144032.mp3,Stressed,,2023-05-28T13:40:46.5938781Z
2023-monaco-r-PER-144102,2023-monaco-r,PER,29,2023-monaco-r-PER-144102.mp3,Calm,,2023-05-28T13:41:20.464Z
2023-monaco-r-HUL-144112,2023-monaco-r,HUL,30,2023-monaco-r-HUL-144112.mp3,Stressed,,2023-05-28T13:41:54.572Z
2023-monaco-r-HAM-144240,2023-monaco-r,HAM,31,2023-monaco-r-HAM-144240.mp3,Stressed,,2023-05-28T13:43:01.571Z
2023-monaco-r-ZHO-144313,2023-monaco-r,ZHO,31,2023-monaco-r-ZHO-144313.mp3,Stressed,,2023-05-28T13:43:35.242Z
2023-monaco-r-BOT-144356,2023-monaco-r,BOT,31,2023-monaco-r-BOT-144356.mp3,Tired,,2023-05-28T13:44:09.914Z
2023-monaco-r-LEC-144404,2023-monaco-r,LEC,32,2023-monaco-r-LEC-144404.mp3,Tired,,2023-05-28T13:44:09.914Z
2023-monaco-r-PER-144445,2023-monaco-r,PER,32,2023-monaco-r-PER-144445.mp3,Tired,,2023-05-28T13:45:16.256Z
2023-monaco-r-PER-144546,2023-monaco-r,PER,33,2023-monaco-r-PER-144546.mp3,Stressed,,2023-05-28T13:46:25.286Z
2023-monaco-r-STR-144632,2023-monaco-r,STR,33,2023-monaco-r-STR-144632.mp3,Tired,,2023-05-28T13:46:57.3945239Z
2023-monaco-r-VER-144628,2023-monaco-r,VER,34,2023-monaco-r-VER-144628.mp3,Stressed,,2023-05-28T13:46:57.77Z
2023-monaco-r-STR-144706,2023-monaco-r,STR,34,2023-monaco-r-STR-144706.mp3,Tired,,2023-05-28T13:47:31.473Z
2023-monaco-r-TSU-144730,2023-monaco-r,TSU,35,2023-monaco-r-TSU-144730.mp3,Calm,,2023-05-28T13:48:05.91Z
2023-monaco-r-PER-144742,2023-monaco-r,PER,34,2023-monaco-r-PER-144742.mp3,Tired,,2023-05-28T13:48:05.91Z
2023-monaco-r-SAR-144848,2023-monaco-r,SAR,35,2023-monaco-r-SAR-144848.mp3,Stressed,,2023-05-28T13:49:12.283Z
2023-monaco-r-SAI-144850,2023-monaco-r,SAI,36,2023-monaco-r-SAI-144850.mp3,Stressed,,2023-05-28T13:49:46.548Z
2023-monaco-r-BOT-144921,2023-monaco-r,BOT,36,2023-monaco-r-BOT-144921.mp3,Tired,,2023-05-28T13:49:46.72Z
2023-monaco-r-SAI-144957,2023-monaco-r,SAI,36,2023-monaco-r-SAI-144957.mp3,Calm,,2023-05-28T13:50:21.266Z
2023-monaco-r-DEV-145021,2023-monaco-r,DEV,36,2023-monaco-r-DEV-145021.mp3,Stressed,,2023-05-28T13:50:54.25Z
2023-monaco-r-PER-145040,2023-monaco-r,PER,36,2023-monaco-r-PER-145040.mp3,Tired,,2023-05-28T13:50:56.344Z
2023-monaco-r-ALB-145047,2023-monaco-r,ALB,36,2023-monaco-r-ALB-145047.mp3,Tired,,2023-05-28T13:50:56.344Z
2023-monaco-r-OCO-145303,2023-monaco-r,OCO,39,2023-monaco-r-OCO-145303.mp3,Stressed,,2023-05-28T13:53:41.857Z
2023-monaco-r-PIA-145338,2023-monaco-r,PIA,39,2023-monaco-r-PIA-145338.mp3,Calm,,2023-05-28T13:54:16.934Z
2023-monaco-r-OCO-145512,2023-monaco-r,OCO,40,2023-monaco-r-OCO-145512.mp3,Calm,,2023-05-28T13:55:22.053823Z
2023-monaco-r-HAM-145614,2023-monaco-r,HAM,41,2023-monaco-r-HAM-145614.mp3,Calm,,2023-05-28T13:56:28.8339918Z
2023-monaco-r-HAM-145632,2023-monaco-r,HAM,42,2023-monaco-r-HAM-145632.mp3,Calm,,2023-05-28T13:57:02.5545376Z
2023-monaco-r-HAM-145751,2023-monaco-r,HAM,43,2023-monaco-r-HAM-145751.mp3,Calm,,2023-05-28T13:58:09.43Z
2023-monaco-r-HAM-145754,2023-monaco-r,HAM,43,2023-monaco-r-HAM-145754.mp3,Tired,,2023-05-28T13:58:09.821Z
2023-monaco-r-RUS-145804,2023-monaco-r,RUS,43,2023-monaco-r-RUS-145804.mp3,Stressed,,2023-05-28T13:58:43.679Z
2023-monaco-r-RUS-145847,2023-monaco-r,RUS,44,2023-monaco-r-RUS-145847.mp3,Calm,,2023-05-28T13:59:17.491Z
2023-monaco-r-VER-145858,2023-monaco-r,VER,44,2023-monaco-r-VER-145858.mp3,Stressed,,2023-05-28T13:59:17.773Z
2023-monaco-r-VER-145913,2023-monaco-r,VER,44,2023-monaco-r-VER-145913.mp3,Calm,,2023-05-28T13:59:52.6Z
2023-monaco-r-ALO-150013,2023-monaco-r,ALO,45,2023-monaco-r-ALO-150013.mp3,Calm,,2023-05-28T14:00:25.709Z
2023-monaco-r-BOT-150047,2023-monaco-r,BOT,44,2023-monaco-r-BOT-150047.mp3,Stressed,,2023-05-28T14:00:59.536Z
2023-monaco-r-ALO-150158,2023-monaco-r,ALO,46,2023-monaco-r-ALO-150158.mp3,Calm,,2023-05-28T14:02:39.894Z
2023-monaco-r-SAI-150251,2023-monaco-r,SAI,46,2023-monaco-r-SAI-150251.mp3,Calm,,2023-05-28T14:03:13.69Z
2023-monaco-r-BOT-150337,2023-monaco-r,BOT,46,2023-monaco-r-BOT-150337.mp3,Tired,,2023-05-28T14:03:48.299Z
2023-monaco-r-SAI-150338,2023-monaco-r,SAI,47,2023-monaco-r-SAI-150338.mp3,Stressed,,2023-05-28T14:03:48.299Z
2023-monaco-r-SAI-150343,2023-monaco-r,SAI,47,2023-monaco-r-SAI-150343.mp3,Tired,,2023-05-28T14:03:48.299Z
2023-monaco-r-BOT-150344,2023-monaco-r,BOT,47,2023-monaco-r-BOT-150344.mp3,Tired,,2023-05-28T14:04:23.392Z
2023-monaco-r-HAM-150442,2023-monaco-r,HAM,48,2023-monaco-r-HAM-150442.mp3,Tired,,2023-05-28T14:04:55.36Z
2023-monaco-r-VER-150445,2023-monaco-r,VER,49,2023-monaco-r-VER-150445.mp3,Calm,,2023-05-28T14:05:28.953Z
2023-monaco-r-ZHO-150517,2023-monaco-r,ZHO,47,2023-monaco-r-ZHO-150517.mp3,Stressed,,2023-05-28T14:05:29.407Z
2023-monaco-r-DEV-150622,2023-monaco-r,DEV,48,2023-monaco-r-DEV-150622.mp3,Stressed,,2023-05-28T14:06:36.374Z
2023-monaco-r-ALO-150639,2023-monaco-r,ALO,50,2023-monaco-r-ALO-150639.mp3,Tired,,2023-05-28T14:07:10.186Z
2023-monaco-r-VER-150635,2023-monaco-r,VER,50,2023-monaco-r-VER-150635.mp3,Calm,,2023-05-28T14:07:10.373Z
2023-monaco-r-MAG-150707,2023-monaco-r,MAG,49,2023-monaco-r-MAG-150707.mp3,Calm,,2023-05-28T14:07:44.545Z
2023-monaco-r-BOT-150738,2023-monaco-r,BOT,49,2023-monaco-r-BOT-150738.mp3,Calm,,2023-05-28T14:07:44.842Z
2023-monaco-r-RUS-150737,2023-monaco-r,RUS,51,2023-monaco-r-RUS-150737.mp3,Stressed,,2023-05-28T14:08:19.091Z
2023-monaco-r-BOT-150813,2023-monaco-r,BOT,50,2023-monaco-r-BOT-150813.mp3,Tired,,2023-05-28T14:08:19.091Z
2023-monaco-r-RUS-150913,2023-monaco-r,RUS,51,2023-monaco-r-RUS-150913.mp3,Tired,,2023-05-28T14:09:25.996Z
2023-monaco-r-OCO-150919,2023-monaco-r,OCO,51,2023-monaco-r-OCO-150919.mp3,Stressed,,2023-05-28T14:09:26.34Z
2023-monaco-r-VER-151001,2023-monaco-r,VER,53,2023-monaco-r-VER-151001.mp3,Calm,,2023-05-28T14:10:33.495Z
2023-monaco-r-VER-151150,2023-monaco-r,VER,54,2023-monaco-r-VER-151150.mp3,Stressed,,2023-05-28T14:12:13.993Z
2023-monaco-r-SAI-151243,2023-monaco-r,SAI,54,2023-monaco-r-SAI-151243.mp3,Stressed,,2023-05-28T14:13:22.585Z
2023-monaco-r-VER-151441,2023-monaco-r,VER,55,2023-monaco-r-VER-151441.mp3,Stressed,,2023-05-28T14:15:02.881Z
2023-monaco-r-SAR-151709,2023-monaco-r,SAR,55,2023-monaco-r-SAR-151709.mp3,Calm,,2023-05-28T14:17:48.4773353Z
2023-monaco-r-TSU-151817,2023-monaco-r,TSU,56,2023-monaco-r-TSU-151817.mp3,Stressed,,2023-05-28T14:18:23.455Z
2023-monaco-r-HUL-151854,2023-monaco-r,HUL,56,2023-monaco-r-HUL-151854.mp3,Calm,,2023-05-28T14:19:29.001Z
2023-monaco-r-MAG-151909,2023-monaco-r,MAG,56,2023-monaco-r-MAG-151909.mp3,Calm,,2023-05-28T14:19:29.204Z
2023-monaco-r-VER-151935,2023-monaco-r,VER,58,2023-monaco-r-VER-151935.mp3,Calm,,2023-05-28T14:20:03.75Z
2023-monaco-r-MAG-152044,2023-monaco-r,MAG,56,2023-monaco-r-MAG-152044.mp3,Stressed,,2023-05-28T14:21:10.343Z
2023-monaco-r-SAI-152110,2023-monaco-r,SAI,59,2023-monaco-r-SAI-152110.mp3,Calm,,2023-05-28T14:21:44.108Z
2023-monaco-r-SAI-152122,2023-monaco-r,SAI,59,2023-monaco-r-SAI-152122.mp3,Calm,,2023-05-28T14:22:19.17Z
2023-monaco-r-RUS-152241,2023-monaco-r,RUS,60,2023-monaco-r-RUS-152241.mp3,Tired,,2023-05-28T14:23:25.184Z
2023-monaco-r-RUS-152340,2023-monaco-r,RUS,60,2023-monaco-r-RUS-152340.mp3,Tired,,2023-05-28T14:24:31.964Z
2023-monaco-r-LEC-152515,2023-monaco-r,LEC,61,2023-monaco-r-LEC-152515.mp3,Stressed,,2023-05-28T14:25:39.682Z
2023-monaco-r-HAM-152525,2023-monaco-r,HAM,61,2023-monaco-r-HAM-152525.mp3,Tired,,2023-05-28T14:25:39.682Z
2023-monaco-r-SAI-152620,2023-monaco-r,SAI,61,2023-monaco-r-SAI-152620.mp3,Tired,,2023-05-28T14:26:46.337Z
2023-monaco-r-SAI-152650,2023-monaco-r,SAI,62,2023-monaco-r-SAI-152650.mp3,Calm,,2023-05-28T14:27:20.399Z
2023-monaco-r-RUS-152823,2023-monaco-r,RUS,63,2023-monaco-r-RUS-152823.mp3,Stressed,,2023-05-28T14:29:01.2538189Z
2023-monaco-r-RUS-152913,2023-monaco-r,RUS,63,2023-monaco-r-RUS-152913.mp3,Calm,,2023-05-28T14:29:35.381Z
2023-monaco-r-MAG-153007,2023-monaco-r,MAG,62,2023-monaco-r-MAG-153007.mp3,Calm,,2023-05-28T14:30:42.395Z
2023-monaco-r-PER-153032,2023-monaco-r,PER,63,2023-monaco-r-PER-153032.mp3,Calm,,2023-05-28T14:30:42.551Z
2023-monaco-r-RUS-153050,2023-monaco-r,RUS,64,2023-monaco-r-RUS-153050.mp3,Stressed,,2023-05-28T14:31:16.426Z
2023-monaco-r-HUL-153137,2023-monaco-r,HUL,63,2023-monaco-r-HUL-153137.mp3,Calm,,2023-05-28T14:31:50.769Z
2023-monaco-r-ALO-153219,2023-monaco-r,ALO,66,2023-monaco-r-ALO-153219.mp3,Tired,,2023-05-28T14:32:57.127Z
2023-monaco-r-TSU-153247,2023-monaco-r,TSU,65,2023-monaco-r-TSU-153247.mp3,Stressed,,2023-05-28T14:33:31.095Z
2023-monaco-r-GAS-153604,2023-monaco-r,GAS,67,2023-monaco-r-GAS-153604.mp3,Calm,,2023-05-28T14:36:18.03Z
2023-monaco-r-GAS-153647,2023-monaco-r,GAS,68,2023-monaco-r-GAS-153647.mp3,Calm,,2023-05-28T14:37:26.669Z
2023-monaco-r-RUS-153724,2023-monaco-r,RUS,68,2023-monaco-r-RUS-153724.mp3,Stressed,,2023-05-28T14:37:58.528Z
2023-monaco-r-PER-153821,2023-monaco-r,PER,68,2023-monaco-r-PER-153821.mp3,Tired,,2023-05-28T14:38:32.277Z
2023-monaco-r-NOR-153843,2023-monaco-r,NOR,69,2023-monaco-r-NOR-153843.mp3,Stressed,,2023-05-28T14:39:06.98Z
2023-monaco-r-TSU-153916,2023-monaco-r,TSU,68,2023-monaco-r-TSU-153916.mp3,Stressed,,2023-05-28T14:39:42.073Z
2023-monaco-r-ALO-153938,2023-monaco-r,ALO,70,2023-monaco-r-ALO-153938.mp3,Tired,,2023-05-28T14:40:13.994Z
